order_id,customer_id,product_id,order_date,quantity,unit_price,amount,status,region
O001158,C00281,P0007,2026-06-05,3,129.12,387.36,pending,West
O001159,C00176,P0037,2026-03-27,5,337.76,1688.8,shipped,Central
O001160,C00089,P0019,2026-03-01,6,93.69,562.14,completed,North
O001161,C00226,P0005,2026-03-10,2,36.89,73.78,completed,East
O001162,C00168,P0010,2026-04-01,6,139.46,836.76,pending,Central
O001163,C00115,P0023,2026-06-15,4,252.53,1010.12,returned,Central
O001164,C00158,P0039,2026-01-10,4,43.18,172.72,completed,South
O001165,C00015,P0034,2026-06-19,1,130.08,130.08,shipped,East
O001166,C00019,P0012,2026-04-04,3,339.88,1019.64,completed,North
O001167,C00276,P0017,2026-04-01,2,227.78,455.56,pending,Central
O001168,C00138,P0046,2026-06-23,4,289.59,1158.36,returned,East
O001169,C00157,P0014,2026-06-02,2,356.93,713.86,pending,North
O001170,C00231,P0035,2026-02-12,4,277.29,1109.16,completed,North
O001171,C00119,P0002,2026-04-05,6,358.45,2150.7,completed,West
O001172,C00278,P0004,2026-04-12,6,179.23,1075.38,completed,West
O001173,C00190,P0042,2026-04-14,2,318.54,637.08,returned,West
O001174,C00264,P0015,2026-04-22,3,173.05,519.15,returned,East
O001175,C00001,P0037,2026-01-13,6,337.76,2026.56,shipped,Central
O001176,C00063,P0016,2026-03-25,3,367.12,1101.36,completed,North
O001177,C00255,P0001,2026-03-21,4,131.2,524.8,shipped,Central
O001178,C00066,P0040,2026-05-26,4,182.51,730.04,completed,Central
O001179,C00172,P0024,2026-06-23,3,190.42,571.26,cancelled,Central
O001180,C00186,P0046,2026-05-21,6,289.59,1737.54,shipped,South
O001181,C00194,P0017,2026-01-14,6,227.78,1366.68,completed,Central
O001182,C00105,P0015,2026-06-14,1,173.05,173.05,returned,Central
O001183,C00138,P0029,2026-01-20,1,353.41,353.41,pending,East
O001184,C00062,P0042,2026-01-18,2,318.54,637.08,completed,West
O001185,C00076,P0030,2026-05-11,5,371.15,1855.75,completed,West
O001186,C00295,P0039,2026-02-22,5,43.18,215.9,cancelled,North
O001187,C00249,P0006,2026-06-15,1,182.61,182.61,completed,West
O001188,C00258,P0044,2026-04-28,1,304.28,304.28,cancelled,West
O001189,C00258,P0018,2026-02-17,4,209.6,838.4,pending,West
O001190,C00217,P0027,2026-03-02,5,176.06,880.3,completed,South
O001191,C00104,P0007,2026-02-22,3,129.12,387.36,completed,Central
O001192,C00245,P0015,2026-04-13,4,173.05,692.2,cancelled,Central
O001193,C00011,P0019,2026-05-02,5,93.69,468.45,completed,Central
O001194,C00086,P0012,2026-01-21,6,339.88,2039.28,returned,Central
O001195,C00116,P0045,2026-06-27,5,7.03,35.15,completed,South
O001196,C00081,P0015,2026-02-13,6,173.05,1038.3,completed,Central
O001197,C00032,P0038,2026-02-03,5,261.18,1305.9,completed,East
O001198,C00037,P0028,2026-04-30,2,8.66,17.32,cancelled,South
O001199,C00292,P0042,2026-06-17,2,318.54,637.08,completed,Central
O001200,C00122,P0028,2026-05-12,4,8.66,34.64,pending,East
O001201,C00073,P0029,2026-02-08,3,353.41,1060.23,returned,West
O001202,C00110,P0006,2026-02-27,2,182.61,365.22,completed,East
O001203,C00099,P0018,2026-05-13,2,209.6,419.2,completed,East
O001204,C00184,P0008,2026-05-29,1,142.32,142.32,shipped,South
O001205,C00160,P0012,2026-01-16,6,339.88,2039.28,completed,South
O001206,C00099,P0038,2026-02-18,2,261.18,522.36,shipped,East
O001207,C00014,P0040,2026-04-16,4,182.51,730.04,shipped,South
O001208,C00012,P0050,2026-03-20,1,314.46,314.46,completed,West
O001209,C00218,P0026,2026-05-07,5,320.92,1604.6,completed,West
O001210,C00016,P0013,2026-04-16,2,187.12,374.24,returned,West
O001211,C00040,P0036,2026-06-23,5,369.18,1845.9,completed,West
O001212,C00262,P0039,2026-05-05,5,43.18,215.9,pending,South
O001213,C00185,P0006,2026-01-25,1,182.61,182.61,pending,East
O001214,C00267,P0039,2026-04-11,3,43.18,129.54,shipped,South
O001215,C00146,P0034,2026-01-10,1,130.08,130.08,pending,West
O001216,C00139,P0050,2026-01-01,4,314.46,1257.84,cancelled,North
O001217,C00236,P0015,2026-02-09,4,173.05,692.2,pending,Central
O001218,C00175,P0040,2026-03-22,6,182.51,1095.06,completed,South
O001219,C00063,P0026,2026-01-06,3,320.92,962.76,pending,North
O001220,C00177,P0046,2026-01-19,3,289.59,868.77,cancelled,North
O001221,C00105,P0017,2026-02-14,4,227.78,911.12,cancelled,Central
O001222,C00281,P0024,2026-06-09,5,190.42,952.1,completed,West
O001223,C00270,P0021,2026-05-10,6,250.81,1504.86,cancelled,West
O001224,C00179,P0019,2026-03-19,3,93.69,281.07,shipped,East
O001225,C00078,P0042,2026-04-30,6,318.54,1911.24,completed,East
O001226,C00166,P0049,2026-04-24,6,170.02,1020.12,pending,North
O001227,C00155,P0014,2026-02-02,4,356.93,1427.72,completed,Central
O001228,C00165,P0049,2026-01-28,6,170.02,1020.12,completed,Central
O001229,C00252,P0033,2026-05-26,4,225.35,901.4,completed,Central
O001230,C00083,P0019,2026-01-06,3,93.69,281.07,shipped,East
O001231,C00236,P0009,2026-02-01,6,399.86,2399.16,cancelled,Central
O001232,C00090,P0048,2026-03-09,3,351.02,1053.06,completed,South
O001233,C00294,P0050,2026-03-30,2,314.46,628.92,returned,South
O001234,C00048,P0050,2026-06-30,2,314.46,628.92,shipped,South
O001235,C00182,P0039,2026-02-01,2,43.18,86.36,shipped,Central
O001236,C00189,P0049,2026-06-27,6,170.02,1020.12,returned,East
O001237,C00096,P0003,2026-04-08,6,221.39,1328.34,completed,East
O001238,C00055,P0039,2026-03-29,2,43.18,86.36,completed,South
O001239,C00135,P0022,2026-04-19,4,195.43,781.72,shipped,Central
O001240,C00218,P0047,2026-05-18,3,93.06,279.18,returned,West
O001241,C00106,P0002,2026-05-22,5,358.45,1792.25,pending,East
O001242,C00179,P0003,2026-03-21,5,221.39,1106.95,completed,East
O001243,C00064,P0042,2026-03-01,2,318.54,637.08,completed,South
O001244,C00134,P0026,2026-03-02,2,320.92,641.84,cancelled,Central
O001245,C00228,P0027,2026-05-01,4,176.06,704.24,completed,Central
O001246,C00048,P0043,2026-06-22,6,250.32,1501.92,completed,South
O001247,C00061,P0005,2026-01-28,1,36.89,36.89,pending,West
O001248,C00089,P0040,2026-06-01,1,182.51,182.51,shipped,North
O001249,C00013,P0049,2026-05-08,5,170.02,850.1,completed,North
O001250,C00300,P0006,2026-02-28,3,182.61,547.83,completed,South
O001251,C00281,P0028,2026-05-17,1,8.66,8.66,completed,West
O001252,C00115,P0018,2026-04-15,2,209.6,419.2,pending,Central
O001253,C00261,P0029,2026-03-14,5,353.41,1767.05,returned,Central
O001254,C00298,P0011,2026-06-07,1,185.69,185.69,completed,West
O001255,C00241,P0037,2026-04-29,1,337.76,337.76,completed,West
O001256,C00145,P0008,2026-05-04,6,142.32,853.92,completed,South
O001257,C00027,P0013,2026-01-31,3,187.12,561.36,completed,West
O001258,C00148,P0011,2026-04-17,2,185.69,371.38,completed,South
O001259,C00090,P0023,2026-04-05,4,252.53,1010.12,completed,South
O001260,C00175,P0034,2026-02-23,4,130.08,520.32,returned,South
O001261,C00049,P0029,2026-04-30,6,353.41,2120.46,completed,South
O001262,C00184,P0028,2026-02-24,3,8.66,25.98,completed,South
O001263,C00056,P0027,2026-01-31,6,176.06,1056.36,completed,Central
O001264,C00056,P0032,2026-01-26,1,206.95,206.95,shipped,Central
O001265,C00108,P0034,2026-01-23,2,130.08,260.16,returned,Central
O001266,C00081,P0031,2026-05-14,5,107.74,538.7,shipped,Central
O001267,C00034,P0046,2026-03-10,6,289.59,1737.54,completed,East
O001268,C00270,P0022,2026-01-27,1,195.43,195.43,cancelled,West
O001269,C00213,P0019,2026-02-14,2,93.69,187.38,completed,North
O001270,C00206,P0040,2026-05-30,6,182.51,1095.06,returned,Central
O001271,C00173,P0004,2026-03-30,1,179.23,179.23,cancelled,West
O001272,C00051,P0010,2026-06-03,2,139.46,278.92,shipped,Central
O001273,C00128,P0049,2026-04-21,1,170.02,170.02,cancelled,South
O001274,C00223,P0032,2026-01-22,6,206.95,1241.7,completed,Central
O001275,C00069,P0005,2026-05-25,5,36.89,184.45,returned,East
O001276,C00257,P0019,2026-03-26,1,93.69,93.69,completed,South
O001277,C00137,P0049,2026-03-31,6,170.02,1020.12,completed,East
O001278,C00156,P0015,2026-05-08,4,173.05,692.2,completed,Central
O001279,C00195,P0044,2026-04-09,5,304.28,1521.4,completed,Central
O001280,C00096,P0006,2026-01-02,2,182.61,365.22,completed,East
O001281,C00136,P0040,2026-06-13,3,182.51,547.53,shipped,East
O001282,C00059,P0020,2026-01-23,1,385.28,385.28,cancelled,East
O001283,C00180,P0018,2026-02-28,1,209.6,209.6,completed,East
O001284,C00237,P0024,2026-05-12,4,190.42,761.68,pending,West
O001285,C00205,P0042,2026-05-24,5,318.54,1592.7,completed,North
O001286,C00053,P0001,2026-06-12,4,131.2,524.8,shipped,Central
O001287,C00062,P0001,2026-06-18,5,131.2,656.0,completed,West
O001288,C00034,P0026,2026-03-01,5,320.92,1604.6,pending,East
O001289,C00201,P0012,2026-03-31,5,339.88,1699.4,shipped,West
O001290,C00004,P0028,2026-04-09,1,8.66,8.66,completed,East
O001291,C00051,P0008,2026-02-24,6,142.32,853.92,completed,Central
O001292,C00151,P0041,2026-05-26,5,5.08,25.4,completed,West
O001293,C00217,P0004,2026-03-17,3,179.23,537.69,shipped,South
O001294,C00035,P0046,2026-02-01,6,289.59,1737.54,completed,East
O001295,C00165,P0044,2026-05-07,5,304.28,1521.4,cancelled,Central
O001296,C00205,P0038,2026-02-10,4,261.18,1044.72,completed,North
O001297,C00059,P0011,2026-06-24,6,185.69,1114.14,cancelled,East
O001298,C00082,P0020,2026-02-08,6,385.28,2311.68,completed,Central
O001299,C00193,P0003,2026-06-24,2,221.39,442.78,returned,South
O001300,C00254,P0040,2026-03-04,2,182.51,365.02,shipped,West
O001301,C00061,P0022,2026-03-21,1,195.43,195.43,returned,West
O001302,C00299,P0014,2026-04-17,1,356.93,356.93,completed,North
O001303,C00066,P0015,2026-06-04,4,173.05,692.2,completed,Central
O001304,C00097,P0016,2026-05-30,5,367.12,1835.6,returned,South
O001305,C00191,P0019,2026-06-20,3,93.69,281.07,completed,North
O001306,C00281,P0001,2026-04-01,2,131.2,262.4,pending,West
O001307,C00233,P0021,2026-06-17,2,250.81,501.62,pending,North
O001308,C00195,P0001,2026-02-03,1,131.2,131.2,completed,Central
O001309,C00087,P0013,2026-06-12,5,187.12,935.6,cancelled,Central
O001310,C00271,P0050,2026-04-21,5,314.46,1572.3,completed,East
O001311,C00019,P0022,2026-01-08,3,195.43,586.29,completed,North
O001312,C00084,P0036,2026-01-10,3,369.18,1107.54,pending,South
O001313,C00062,P0023,2026-05-03,3,252.53,757.59,returned,West
O001314,C00256,P0032,2026-03-04,4,206.95,827.8,shipped,South
O001315,C00211,P0023,2026-03-18,3,252.53,757.59,cancelled,East
O001316,C00231,P0005,2026-01-08,2,36.89,73.78,pending,North
O001317,C00150,P0039,2026-01-15,2,43.18,86.36,pending,West
O001318,C00097,P0023,2026-02-16,3,252.53,757.59,pending,South
O001319,C00107,P0017,2026-01-10,5,227.78,1138.9,completed,East
O001320,C00086,P0015,2026-06-24,6,173.05,1038.3,cancelled,Central
O001321,C00140,P0025,2026-02-13,1,163.82,163.82,completed,West
O001322,C00153,P0035,2026-06-11,3,277.29,831.87,returned,East
O001323,C00227,P0036,2026-04-20,1,369.18,369.18,returned,South
O001324,C00162,P0004,2026-06-18,3,179.23,537.69,shipped,Central
O001325,C00029,P0024,2026-05-07,4,190.42,761.68,shipped,North
O001326,C00246,P0040,2026-06-12,4,182.51,730.04,pending,West
O001327,C00188,P0006,2026-05-19,3,182.61,547.83,returned,West
O001328,C00152,P0021,2026-03-27,5,250.81,1254.05,completed,South
O001329,C00200,P0015,2026-02-23,3,173.05,519.15,shipped,North
O001330,C00093,P0032,2026-06-13,1,206.95,206.95,cancelled,South
O001331,C00133,P0026,2026-02-07,6,320.92,1925.52,returned,West
O001332,C00017,P0035,2026-03-04,1,277.29,277.29,returned,East
O001333,C00149,P0049,2026-01-05,1,170.02,170.02,shipped,North
O001334,C00040,P0007,2026-04-04,2,129.12,258.24,completed,West
O001335,C00155,P0007,2026-04-19,5,129.12,645.6,cancelled,Central
O001336,C00158,P0002,2026-02-12,3,358.45,1075.35,completed,South
O001337,C00185,P0007,2026-04-09,6,129.12,774.72,completed,East
O001338,C00252,P0002,2026-03-14,3,358.45,1075.35,completed,Central
O001339,C00292,P0022,2026-05-09,6,195.43,1172.58,shipped,Central
O001340,C00213,P0012,2026-03-23,6,339.88,2039.28,completed,North
O001341,C00139,P0009,2026-01-09,1,399.86,399.86,returned,North
O001342,C00041,P0037,2026-06-22,2,337.76,675.52,completed,South
O001343,C00062,P0025,2026-04-12,6,163.82,982.92,completed,West
O001344,C00074,P0027,2026-06-26,1,176.06,176.06,completed,West
O001345,C00164,P0020,2026-04-04,2,385.28,770.56,pending,North
O001346,C00188,P0029,2026-06-13,3,353.41,1060.23,shipped,West
O001347,C00102,P0042,2026-02-03,1,318.54,318.54,shipped,Central
O001348,C00186,P0014,2026-03-07,3,356.93,1070.79,completed,South
O001349,C00136,P0016,2026-01-07,3,367.12,1101.36,completed,East
O001350,C00276,P0002,2026-04-30,6,358.45,2150.7,completed,Central
O001351,C00213,P0026,2026-06-19,6,320.92,1925.52,returned,North
O001352,C00083,P0003,2026-02-22,6,221.39,1328.34,completed,East
O001353,C00236,P0036,2026-02-10,1,369.18,369.18,cancelled,Central
O001354,C00081,P0026,2026-05-18,5,320.92,1604.6,completed,Central
O001355,C00290,P0015,2026-06-17,2,173.05,346.1,returned,West
O001356,C00069,P0023,2026-06-15,4,252.53,1010.12,completed,East
O001357,C00072,P0023,2026-01-02,4,252.53,1010.12,completed,East
O001358,C00282,P0011,2026-06-09,4,185.69,742.76,pending,West
O001359,C00249,P0047,2026-04-27,5,93.06,465.3,returned,West
O001360,C00273,P0046,2026-02-04,6,289.59,1737.54,cancelled,Central
O001361,C00213,P0006,2026-05-18,4,182.61,730.44,pending,North
O001362,C00107,P0007,2026-04-03,5,129.12,645.6,shipped,East
O001363,C00030,P0024,2026-01-20,4,190.42,761.68,completed,Central
O001364,C00235,P0024,2026-02-14,1,190.42,190.42,completed,East
O001365,C00276,P0013,2026-02-04,1,187.12,187.12,shipped,Central
O001366,C00243,P0007,2026-03-06,5,129.12,645.6,completed,South
O001367,C00020,P0047,2026-02-07,6,93.06,558.36,cancelled,North
O001368,C00025,P0039,2026-06-16,1,43.18,43.18,shipped,East
O001369,C00085,P0001,2026-04-14,3,131.2,393.6,completed,North
O001370,C00291,P0049,2026-06-18,6,170.02,1020.12,returned,East
O001371,C00127,P0011,2026-01-28,4,185.69,742.76,shipped,Central
O001372,C00151,P0034,2026-05-16,6,130.08,780.48,cancelled,West
O001373,C00116,P0048,2026-01-28,2,351.02,702.04,completed,South
O001374,C00068,P0050,2026-06-01,3,314.46,943.38,shipped,West
O001375,C00170,P0033,2026-01-04,4,225.35,901.4,returned,West
O001376,C00197,P0024,2026-05-31,3,190.42,571.26,completed,East
O001377,C00177,P0010,2026-04-21,5,139.46,697.3,completed,North
O001378,C00020,P0008,2026-04-25,2,142.32,284.64,completed,North
O001379,C00131,P0035,2026-06-06,3,277.29,831.87,completed,East
O001380,C00178,P0022,2026-03-01,2,195.43,390.86,cancelled,Central
O001381,C00035,P0026,2026-03-16,5,320.92,1604.6,pending,East
O001382,C00149,P0046,2026-01-14,3,289.59,868.77,completed,North
O001383,C00060,P0018,2026-06-15,5,209.6,1048.0,completed,East
O001384,C00206,P0013,2026-04-03,4,187.12,748.48,shipped,Central
O001385,C00065,P0012,2026-03-13,1,339.88,339.88,shipped,East
O001386,C00168,P0037,2026-02-13,3,337.76,1013.28,cancelled,Central
O001387,C00267,P0037,2026-04-09,4,337.76,1351.04,shipped,South
O001388,C00160,P0049,2026-01-24,2,170.02,340.04,completed,South
O001389,C00299,P0046,2026-04-27,6,289.59,1737.54,completed,North
O001390,C00254,P0028,2026-02-04,3,8.66,25.98,shipped,West
O001391,C00222,P0035,2026-02-22,5,277.29,1386.45,completed,East
O001392,C00246,P0023,2026-05-12,5,252.53,1262.65,completed,West
O001393,C00054,P0007,2026-05-16,4,129.12,516.48,pending,South
O001394,C00084,P0001,2026-03-11,4,131.2,524.8,completed,South
O001395,C00108,P0045,2026-02-04,4,7.03,28.12,completed,Central
O001396,C00261,P0031,2026-06-23,3,107.74,323.22,pending,Central
O001397,C00280,P0018,2026-04-23,3,209.6,628.8,completed,East
O001398,C00035,P0031,2026-02-05,6,107.74,646.44,cancelled,East
O001399,C00135,P0001,2026-06-11,4,131.2,524.8,completed,Central
O001400,C00212,P0003,2026-05-15,3,221.39,664.17,cancelled,East
O001401,C00175,P0020,2026-01-09,2,385.28,770.56,pending,South
O001402,C00159,P0012,2026-05-19,3,339.88,1019.64,returned,Central
O001403,C00179,P0039,2026-03-15,3,43.18,129.54,cancelled,East
O001404,C00237,P0045,2026-04-24,6,7.03,42.18,completed,West
O001405,C00007,P0045,2026-02-07,5,7.03,35.15,completed,West
O001406,C00246,P0045,2026-02-12,3,7.03,21.09,shipped,West
O001407,C00172,P0032,2026-05-31,1,206.95,206.95,pending,Central
O001408,C00099,P0019,2026-05-19,3,93.69,281.07,completed,East
O001409,C00152,P0012,2026-06-03,1,339.88,339.88,completed,South
O001410,C00057,P0042,2026-06-06,5,318.54,1592.7,returned,Central
O001411,C00200,P0014,2026-03-17,4,356.93,1427.72,pending,North
O001412,C00021,P0043,2026-03-04,2,250.32,500.64,completed,Central
O001413,C00075,P0007,2026-02-20,4,129.12,516.48,returned,South
O001414,C00209,P0028,2026-05-20,6,8.66,51.96,completed,West
O001415,C00161,P0013,2026-04-25,1,187.12,187.12,pending,West
O001416,C00238,P0015,2026-06-08,3,173.05,519.15,shipped,West
O001417,C00258,P0037,2026-04-25,1,337.76,337.76,returned,West
O001418,C00112,P0041,2026-03-15,5,5.08,25.4,completed,South
O001419,C00242,P0011,2026-02-15,5,185.69,928.45,completed,North
O001420,C00154,P0048,2026-02-28,1,351.02,351.02,completed,East
O001421,C00078,P0012,2026-01-31,3,339.88,1019.64,completed,East
O001422,C00112,P0030,2026-01-04,1,371.15,371.15,completed,South
O001423,C00199,P0019,2026-06-25,3,93.69,281.07,completed,West
O001424,C00163,P0022,2026-04-01,1,195.43,195.43,completed,West
O001425,C00153,P0011,2026-05-28,4,185.69,742.76,returned,East
O001426,C00080,P0034,2026-06-28,4,130.08,520.32,cancelled,South
O001427,C00212,P0035,2026-02-10,3,277.29,831.87,shipped,East
O001428,C00186,P0038,2026-02-08,6,261.18,1567.08,shipped,South
O001429,C00279,P0037,2026-01-03,2,337.76,675.52,completed,South
O001430,C00032,P0037,2026-01-10,1,337.76,337.76,completed,East
O001431,C00176,P0001,2026-01-28,6,131.2,787.2,completed,Central
O001432,C00178,P0019,2026-06-21,5,93.69,468.45,pending,Central
O001433,C00047,P0006,2026-04-22,6,182.61,1095.66,pending,South
O001434,C00296,P0013,2026-01-07,5,187.12,935.6,completed,North
O001435,C00215,P0035,2026-01-15,3,277.29,831.87,returned,North
O001436,C00110,P0004,2026-04-16,3,179.23,537.69,cancelled,East
O001437,C00059,P0006,2026-06-25,1,182.61,182.61,shipped,East
O001438,C00158,P0038,2026-03-14,5,261.18,1305.9,shipped,South
O001439,C00165,P0029,2026-02-25,1,353.41,353.41,cancelled,Central
O001440,C00133,P0021,2026-05-09,2,250.81,501.62,completed,West
O001441,C00069,P0002,2026-06-15,2,358.45,716.9,returned,East
O001442,C00064,P0049,2026-03-15,6,170.02,1020.12,completed,South
O001443,C00075,P0013,2026-03-17,3,187.12,561.36,cancelled,South
O001444,C00178,P0043,2026-04-25,2,250.32,500.64,completed,Central
O001445,C00253,P0038,2026-04-09,3,261.18,783.54,shipped,North
O001446,C00240,P0018,2026-04-15,6,209.6,1257.6,completed,Central
O001447,C00033,P0050,2026-03-18,1,314.46,314.46,completed,East
O001448,C00121,P0014,2026-06-18,2,356.93,713.86,returned,North
O001449,C00091,P0024,2026-01-19,3,190.42,571.26,completed,North
O001450,C00037,P0032,2026-06-25,2,206.95,413.9,returned,South
O001451,C00229,P0005,2026-06-18,4,36.89,147.56,completed,East
O001452,C00219,P0002,2026-03-03,1,358.45,358.45,shipped,West
O001453,C00090,P0002,2026-04-13,3,358.45,1075.35,completed,South
O001454,C00146,P0016,2026-01-05,4,367.12,1468.48,returned,West
O001455,C00003,P0027,2026-05-06,4,176.06,704.24,pending,East
O001456,C00119,P0043,2026-02-20,1,250.32,250.32,cancelled,West
O001457,C00249,P0010,2026-03-11,1,139.46,139.46,returned,West
O001458,C00145,P0028,2026-02-25,5,8.66,43.3,pending,South
O001459,C00214,P0025,2026-06-15,4,163.82,655.28,pending,Central
O001460,C00284,P0047,2026-06-02,3,93.06,279.18,completed,West
O001461,C00084,P0030,2026-06-16,2,371.15,742.3,completed,South
O001462,C00106,P0005,2026-06-25,4,36.89,147.56,pending,East
O001463,C00008,P0036,2026-04-24,2,369.18,738.36,completed,Central
O001464,C00153,P0021,2026-04-29,1,250.81,250.81,completed,East
O001465,C00140,P0011,2026-02-16,6,185.69,1114.14,cancelled,West
O001466,C00266,P0030,2026-06-15,1,371.15,371.15,shipped,Central
O001467,C00180,P0024,2026-04-27,6,190.42,1142.52,pending,East
O001468,C00252,P0019,2026-03-15,6,93.69,562.14,completed,Central
O001469,C00066,P0023,2026-05-28,3,252.53,757.59,completed,Central
O001470,C00232,P0026,2026-01-18,5,320.92,1604.6,cancelled,Central
O001471,C00098,P0003,2026-03-26,5,221.39,1106.95,returned,East
